"AID","Date","GPS.Latitude","GPS.Longitude","Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","Status"
"WR_MD072",2021-05-12,43.61937,-108.911376,"2021.05.12 00:00:30","2021.05.12 00:00:00","2021.05.12 00:00:30","Succeeded","12T",4831718,668522,7.5,"",2021-05-11 18:12:00,1,"","","No",NA,"708471A",2021-05-11 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-13,43.620744,-108.920217,"2021.05.13 00:01:30","2021.05.13 00:00:00","2021.05.13 00:01:30","Succeeded","12T",4831853,667805,22.5,"",2021-05-12 18:12:01,1,"","","No",NA,"708471A",2021-05-12 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-14,43.616796,-108.929315,"2021.05.14 00:00:30","2021.05.14 00:00:00","2021.05.14 00:00:30","Succeeded","12T",4831396,667082,7.5,"",2021-05-13 18:12:01,1,"","","No",NA,"708471A",2021-05-13 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-15,43.618083,-108.952317,"2021.05.15 00:00:30","2021.05.15 00:00:00","2021.05.15 00:00:30","Succeeded","12T",4831493,665222,22.5,"",2021-05-14 18:21:09,1,"","","No",NA,"708471A",2021-05-14 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-16,43.61362,-109.048448,"2021.05.16 00:01:30","2021.05.16 00:00:00","2021.05.16 00:01:30","Succeeded","12T",4830810,657477,7.5,"",2021-05-15 18:12:01,1,"","","No",NA,"708471A",2021-05-15 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-17,43.610873,-109.052138,"2021.05.17 00:01:30","2021.05.17 00:00:00","2021.05.17 00:01:30","Succeeded","12T",4830498,657187,7.5,"",2021-05-16 18:21:09,1,"","","No",NA,"708471A",2021-05-16 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-18,43.612761,-109.142947,"2021.05.18 00:00:30","2021.05.18 00:00:00","2021.05.18 00:00:30","Succeeded","12T",4830540,649854,7.5,"",2021-05-17 18:12:01,1,"","","No",NA,"708471A",2021-05-17 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-19,43.608298,-109.148183,"2021.05.19 00:01:30","2021.05.19 00:00:00","2021.05.19 00:01:30","Succeeded","12T",4830035,649442,7.5,"",2021-05-18 18:12:01,1,"","","No",NA,"708471A",2021-05-18 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-20,43.610358,-109.145093,"2021.05.20 00:00:30","2021.05.20 00:00:00","2021.05.20 00:00:30","Succeeded","12T",4830269,649687,7.5,"",2021-05-19 18:12:01,1,"","","No",NA,"708471A",2021-05-19 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-21,43.608556,-109.144063,"2021.05.21 00:00:30","2021.05.21 00:00:00","2021.05.21 00:00:30","Succeeded","12T",4830071,649774,7.5,"",2021-05-20 18:21:09,1,"","","No",NA,"708471A",2021-05-20 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-22,43.607955,-109.148698,"2021.05.22 00:00:30","2021.05.22 00:00:00","2021.05.22 00:00:30","Succeeded","12T",4829996,649402,7.5,"",2021-05-21 18:12:01,1,"","","No",NA,"708471A",2021-05-21 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-23,43.637652,-109.311433,"2021.05.23 00:01:30","2021.05.23 00:00:00","2021.05.23 00:01:30","Succeeded","12T",4833014,636202,7.5,"",2021-05-22 18:21:09,1,"","","No",NA,"708471A",2021-05-22 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-24,43.649325,-109.369369,"2021.05.24 00:01:30","2021.05.24 00:00:00","2021.05.24 00:01:30","Succeeded","12T",4834217,631503,52.5,"",2021-05-23 18:12:01,1,"","","No",NA,"708471A",2021-05-23 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-25,43.666749,-109.417262,"2021.05.25 00:00:30","2021.05.25 00:00:00","2021.05.25 00:00:30","Succeeded","12T",4836078,627603,7.5,"",2021-05-24 18:12:00,1,"","","No",NA,"708471A",2021-05-24 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-26,43.667521,-109.417176,"2021.05.26 00:00:30","2021.05.26 00:00:00","2021.05.26 00:00:30","Succeeded","12T",4836163,627609,7.5,"",2021-05-25 18:21:09,1,"","","No",NA,"708471A",2021-05-25 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-27,43.667865,-109.418635,"2021.05.27 00:01:30","2021.05.27 00:00:00","2021.05.27 00:01:30","Succeeded","12T",4836199,627490,7.5,"",2021-05-26 18:12:00,1,"","","No",NA,"708471A",2021-05-26 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-28,43.667951,-109.419837,"2021.05.28 00:01:30","2021.05.28 00:00:00","2021.05.28 00:01:30","Succeeded","12T",4836207,627393,22.5,"",2021-05-27 18:12:01,1,"","","No",NA,"708471A",2021-05-27 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-29,43.665891,-109.455628,"2021.05.29 00:01:30","2021.05.29 00:00:00","2021.05.29 00:01:30","Succeeded","12T",4835924,624512,7.5,"",2021-05-28 18:12:01,1,"","","No",NA,"708471A",2021-05-28 18:01:30,2021-03-01,NA
"WR_MD072",2021-05-30,43.661599,-109.487214,"2021.05.30 00:00:30","2021.05.30 00:00:00","2021.05.30 00:00:30","Succeeded","12T",4835400,621974,7.5,"",2021-05-29 18:12:01,1,"","","No",NA,"708471A",2021-05-29 18:00:30,2021-03-01,NA
"WR_MD072",2021-05-31,43.667951,-109.569526,"2021.05.31 00:01:30","2021.05.31 00:00:00","2021.05.31 00:01:30","Succeeded","12T",4835988,615325,7.5,"",2021-05-30 18:28:30,1,"","","No",NA,"708471A",2021-05-30 18:01:30,2021-03-01,NA
"WR_MD072",2021-06-02,43.659711,-109.610038,"2021.06.02 00:00:30","2021.06.02 00:00:00","2021.06.02 00:00:30","Succeeded","12T",4835017,612074,7.5,"",2021-06-01 18:12:01,1,"","","No",NA,"708471A",2021-06-01 18:00:30,2021-03-01,NA
"WR_MD072",2021-06-03,43.668895,-109.665399,"2021.06.03 00:01:30","2021.06.03 00:00:00","2021.06.03 00:01:30","Succeeded","12T",4835964,607594,52.5,"",2021-06-02 18:21:09,1,"","","No",NA,"708471A",2021-06-02 18:01:30,2021-03-01,NA
"WR_MD072",2021-06-04,43.678765,-109.760499,"2021.06.04 00:01:30","2021.06.04 00:00:00","2021.06.04 00:01:30","Succeeded","12T",4836941,599911,7.5,"",2021-06-03 18:21:09,1,"","","No",NA,"708471A",2021-06-03 18:01:30,2021-03-01,NA
"WR_MD072",2021-06-05,43.673358,-109.927611,"2021.06.05 00:01:30","2021.06.05 00:00:00","2021.06.05 00:01:30","Succeeded","12T",4836153,586448,7.5,"",2021-06-04 18:12:01,2,"","","No",NA,"708471A",2021-06-04 18:01:30,2021-03-01,NA
"WR_MD072",2021-06-07,43.667865,-110.092578,"2021.06.07 00:01:30","2021.06.07 00:00:00","2021.06.07 00:01:30","Succeeded","12T",4835384,573157,7.5,"",2021-06-06 18:12:00,1,"","","No",NA,"708471A",2021-06-06 18:01:30,2021-03-01,NA
"WR_MD072",2021-06-08,43.701339,-110.211625,"2021.06.08 00:00:30","2021.06.08 00:00:00","2021.06.08 00:00:30","Succeeded","12T",4839004,563524,22.5,"",2021-06-07 18:12:01,1,"","","No",NA,"708471A",2021-06-07 18:00:30,2021-03-01,NA
