"Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.Latitude","GPS.Longitude","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","AID","Date","Status"
"2021.04.15 00:01:30","2021.04.15 00:00:00","2021.04.15 00:01:30","Succeeded",43.692155,-108.9082,"12T",4839808,668575,22.5,"",2021-04-14 18:01:08,1,"","","No",NA,"708502A",2021-04-14 18:01:30,2021-03-01,"WR_Elk035",2021-04-15,"NA"
"2021.04.16 00:00:30","2021.04.16 00:00:00","2021.04.16 00:00:30","Succeeded",43.70872,-108.912749,"12T",4841639,668162,22.5,"",2021-04-15 18:01:01,1,"","","No",NA,"708502A",2021-04-15 18:00:30,2021-03-01,"WR_Elk035",2021-04-16,"NA"
"2021.04.17 00:01:30","2021.04.17 00:00:00","2021.04.17 00:01:30","Succeeded",43.680139,-108.887601,"12T",4838516,670269,7.5,"",2021-04-16 18:01:29,1,"","","No",NA,"708502A",2021-04-16 18:01:30,2021-03-01,"WR_Elk035",2021-04-17,"NA"
"2021.04.18 00:01:30","2021.04.18 00:00:00","2021.04.18 00:01:30","Succeeded",43.643317,-108.924165,"12T",4834352,667424,22.5,"",2021-04-17 18:10:10,1,"","","No",NA,"708502A",2021-04-17 18:01:30,2021-03-01,"WR_Elk035",2021-04-18,"NA"
"2021.04.19 00:02:30","2021.04.19 00:00:00","2021.04.19 00:02:30","Succeeded",43.632503,-108.955836,"12T",4833087,664899,52.5,"",2021-04-18 18:02:20,1,"","","No",NA,"708502A",2021-04-18 18:02:30,2021-03-01,"WR_Elk035",2021-04-19,"NA"
"2021.04.20 00:02:30","2021.04.20 00:00:00","2021.04.20 00:02:30","Succeeded",43.650184,-108.913264,"12T",4835136,668284,37.5,"",2021-04-19 18:11:28,1,"","","No",NA,"708502A",2021-04-19 18:02:30,2021-03-01,"WR_Elk035",2021-04-20,"NA"
"2021.04.21 00:01:30","2021.04.21 00:00:00","2021.04.21 00:01:30","Succeeded",43.64306,-108.925281,"12T",4834321,667335,7.5,"",2021-04-20 18:01:09,1,"","","No",NA,"708502A",2021-04-20 18:01:30,2021-03-01,"WR_Elk035",2021-04-21,"NA"
"2021.04.22 00:01:30","2021.04.22 00:00:00","2021.04.22 00:01:30","Succeeded",43.638425,-108.939614,"12T",4833777,666191,22.5,"",2021-04-21 18:01:56,1,"","","No",NA,"708502A",2021-04-21 18:01:30,2021-03-01,"WR_Elk035",2021-04-22,"NA"
"2021.04.23 00:01:30","2021.04.23 00:00:00","2021.04.23 00:01:30","Succeeded",43.637738,-108.952918,"12T",4833675,665120,7.5,"",2021-04-22 18:01:07,1,"","","No",NA,"708502A",2021-04-22 18:01:30,2021-03-01,"WR_Elk035",2021-04-23,"NA"
"2021.04.24 00:00:30","2021.04.24 00:00:00","2021.04.24 00:00:30","Succeeded",43.645463,-108.91644,"12T",4834606,668041,7.5,"",2021-04-23 18:10:06,1,"","","No",NA,"708502A",2021-04-23 18:00:30,2021-03-01,"WR_Elk035",2021-04-24,"NA"
"2021.04.25 00:01:30","2021.04.25 00:00:00","2021.04.25 00:01:30","Succeeded",43.642716,-108.929744,"12T",4834274,666975,7.5,"",2021-04-24 18:10:25,1,"","","No",NA,"708502A",2021-04-24 18:01:30,2021-03-01,"WR_Elk035",2021-04-25,"NA"
"2021.04.26 00:01:30","2021.04.26 00:00:00","2021.04.26 00:01:30","Succeeded",43.631558,-108.967166,"12T",4832960,663988,22.5,"",2021-04-25 18:01:22,1,"","","No",NA,"708502A",2021-04-25 18:01:30,2021-03-01,"WR_Elk035",2021-04-26,"NA"
"2021.04.27 00:01:30","2021.04.27 00:00:00","2021.04.27 00:01:30","Succeeded",43.620486,-108.979182,"12T",4831707,663048,52.5,"",2021-04-26 18:01:02,1,"","","No",NA,"708502A",2021-04-26 18:01:30,2021-03-01,"WR_Elk035",2021-04-27,"NA"
"2021.04.28 00:01:30","2021.04.28 00:00:00","2021.04.28 00:01:30","Succeeded",43.646836,-108.916612,"12T",4834758,668023,22.5,"",2021-04-27 18:01:05,1,"","","No",NA,"708502A",2021-04-27 18:01:30,2021-03-01,"WR_Elk035",2021-04-28,"NA"
"2021.04.29 00:01:30","2021.04.29 00:00:00","2021.04.29 00:01:30","Succeeded",43.664002,-108.891978,"12T",4836715,669961,7.5,"",2021-04-28 18:01:56,1,"","","No",NA,"708502A",2021-04-28 18:01:30,2021-03-01,"WR_Elk035",2021-04-29,"NA"
"2021.04.30 00:00:30","2021.04.30 00:00:00","2021.04.30 00:00:30","Succeeded",43.659883,-108.893266,"12T",4836254,669869,7.5,"",2021-04-29 18:00:39,1,"","","No",NA,"708502A",2021-04-29 18:00:30,2021-03-01,"WR_Elk035",2021-04-30,"NA"
"2021.05.01 00:01:30","2021.05.01 00:00:00","2021.05.01 00:01:30","Succeeded",43.635249,-108.951201,"12T",4833402,665265,7.5,"",2021-04-30 18:01:04,1,"","","No",NA,"708502A",2021-04-30 18:01:30,2021-03-01,"WR_Elk035",2021-05-01,"NA"
"2021.05.02 00:02:30","2021.05.02 00:00:00","2021.05.02 00:02:30","Succeeded",43.638597,-109.008107,"12T",4833662,660666,22.5,"",2021-05-01 18:02:26,1,"","","No",NA,"708502A",2021-05-01 18:02:30,2021-03-01,"WR_Elk035",2021-05-02,"NA"
"2021.05.03 00:00:30","2021.05.03 00:00:00","2021.05.03 00:00:30","Succeeded",43.639627,-108.999867,"12T",4833792,661328,7.5,"",2021-05-02 18:00:42,1,"","","No",NA,"708502A",2021-05-02 18:00:30,2021-03-01,"WR_Elk035",2021-05-03,"NA"
"2021.05.04 00:02:30","2021.05.04 00:00:00","2021.05.04 00:02:30","Succeeded",43.636537,-109.006991,"12T",4833435,660762,22.5,"",2021-05-03 18:02:50,1,"","","No",NA,"708502A",2021-05-03 18:02:30,2021-03-01,"WR_Elk035",2021-05-04,"NA"
"2021.05.05 00:02:30","2021.05.05 00:00:00","2021.05.05 00:02:30","Succeeded",43.639197,-108.9821,"12T",4833779,662762,7.5,"",2021-05-04 18:02:09,1,"","","No",NA,"708502A",2021-05-04 18:02:30,2021-03-01,"WR_Elk035",2021-05-05,"NA"
"2021.05.06 00:00:30","2021.05.06 00:00:00","2021.05.06 00:00:30","Succeeded",43.645463,-108.925967,"12T",4834586,667273,22.5,"",2021-05-05 18:00:52,1,"","","No",NA,"708502A",2021-05-05 18:00:30,2021-03-01,"WR_Elk035",2021-05-06,"NA"
"2021.05.07 00:01:30","2021.05.07 00:00:00","2021.05.07 00:01:30","Succeeded",43.638425,-108.931546,"12T",4833794,666842,7.5,"",2021-05-06 18:01:11,1,"","","No",NA,"708502A",2021-05-06 18:01:30,2021-03-01,"WR_Elk035",2021-05-07,"NA"
"2021.05.08 00:01:30","2021.05.08 00:00:00","2021.05.08 00:01:30","Succeeded",43.631129,-108.95575,"12T",4832935,664910,37.5,"",2021-05-07 18:10:38,1,"","","No",NA,"708502A",2021-05-07 18:01:30,2021-03-01,"WR_Elk035",2021-05-08,"NA"
"2021.05.09 00:01:30","2021.05.09 00:00:00","2021.05.09 00:01:30","Succeeded",43.639541,-109.012141,"12T",4833759,660338,7.5,"",2021-05-08 18:10:52,2,"","","No",NA,"708502A",2021-05-08 18:01:30,2021-03-01,"WR_Elk035",2021-05-09,"NA"
"2021.05.11 00:01:30","2021.05.11 00:00:00","2021.05.11 00:01:30","Succeeded",43.651643,-108.905368,"12T",4835315,668917,7.5,"",2021-05-10 18:01:04,1,"","","No",NA,"708502A",2021-05-10 18:01:30,2021-03-01,"WR_Elk035",2021-05-11,"NA"
"2021.05.12 00:00:30","2021.05.12 00:00:00","2021.05.12 00:00:30","Succeeded",43.661513,-108.888373,"12T",4836446,670259,7.5,"",2021-05-11 18:00:40,1,"","","No",NA,"708502A",2021-05-11 18:00:30,2021-03-01,"WR_Elk035",2021-05-12,"NA"
"2021.05.13 00:01:30","2021.05.13 00:00:00","2021.05.13 00:01:30","Succeeded",43.660998,-108.923221,"12T",4836317,667451,7.5,"",2021-05-12 18:01:04,1,"","","No",NA,"708502A",2021-05-12 18:01:30,2021-03-01,"WR_Elk035",2021-05-13,"NA"
"2021.05.14 00:01:30","2021.05.14 00:00:00","2021.05.14 00:01:30","Succeeded",43.644176,-108.945708,"12T",4834404,665684,22.5,"",2021-05-13 18:01:02,1,"","","No",NA,"708502A",2021-05-13 18:01:30,2021-03-01,"WR_Elk035",2021-05-14,"NA"
"2021.05.15 00:01:30","2021.05.15 00:00:00","2021.05.15 00:01:30","Succeeded",43.660998,-108.922791,"12T",4836318,667485,22.5,"",2021-05-14 18:01:33,1,"","","No",NA,"708502A",2021-05-14 18:01:30,2021-03-01,"WR_Elk035",2021-05-15,"NA"
"2021.05.16 00:01:30","2021.05.16 00:00:00","2021.05.16 00:01:30","Succeeded",43.659368,-108.894553,"12T",4836195,669767,7.5,"",2021-05-15 18:01:14,1,"","","No",NA,"708502A",2021-05-15 18:01:30,2021-03-01,"WR_Elk035",2021-05-16,"NA"
"2021.05.17 00:01:30","2021.05.17 00:00:00","2021.05.17 00:01:30","Succeeded",43.659282,-108.893867,"12T",4836186,669822,22.5,"",2021-05-16 18:01:24,1,"","","No",NA,"708502A",2021-05-16 18:01:30,2021-03-01,"WR_Elk035",2021-05-17,"NA"
"2021.05.18 00:00:30","2021.05.18 00:00:00","2021.05.18 00:00:30","Succeeded",43.645463,-108.965793,"12T",4834507,664060,7.5,"",2021-05-17 18:00:57,1,"","","No",NA,"708502A",2021-05-17 18:00:30,2021-03-01,"WR_Elk035",2021-05-18,"NA"
"2021.05.19 00:01:30","2021.05.19 00:00:00","2021.05.19 00:01:30","Succeeded",43.655591,-109.13136,"12T",4835318,650682,22.5,"",2021-05-18 18:01:31,1,"","","No",NA,"708502A",2021-05-18 18:01:30,2021-03-01,"WR_Elk035",2021-05-19,"NA"
"2021.05.20 00:01:30","2021.05.20 00:00:00","2021.05.20 00:01:30","Succeeded",43.602633,-109.100976,"12T",4829492,653266,22.5,"",2021-05-19 18:01:01,1,"","","No",NA,"708502A",2021-05-19 18:01:30,2021-03-01,"WR_Elk035",2021-05-20,"NA"
"2021.05.21 00:00:30","2021.05.21 00:00:00","2021.05.21 00:00:30","Succeeded",43.574224,-109.070764,"12T",4826393,655778,7.5,"",2021-05-20 18:09:49,1,"","","No",NA,"708502A",2021-05-20 18:00:30,2021-03-01,"WR_Elk035",2021-05-21,"NA"
"2021.05.22 00:00:30","2021.05.22 00:00:00","2021.05.22 00:00:30","Succeeded",43.556457,-109.047589,"12T",4824463,657696,7.5,"",2021-05-21 18:00:40,1,"","","No",NA,"708502A",2021-05-21 18:00:30,2021-03-01,"WR_Elk035",2021-05-22,"NA"
"2021.05.23 00:01:30","2021.05.23 00:00:00","2021.05.23 00:01:30","Succeeded",43.563666,-109.060292,"12T",4825240,656651,7.5,"",2021-05-22 18:01:34,1,"","","No",NA,"708502A",2021-05-22 18:01:30,2021-03-01,"WR_Elk035",2021-05-23,"NA"
"2021.05.24 00:01:30","2021.05.24 00:00:00","2021.05.24 00:01:30","Succeeded",43.567615,-109.065099,"12T",4825669,656253,7.5,"",2021-05-23 18:01:37,1,"","","No",NA,"708502A",2021-05-23 18:01:30,2021-03-01,"WR_Elk035",2021-05-24,"NA"
"2021.05.25 00:01:30","2021.05.25 00:00:00","2021.05.25 00:01:30","Succeeded",43.577056,-109.096513,"12T",4826659,653692,7.5,"",2021-05-24 18:01:07,1,"","","No",NA,"708502A",2021-05-24 18:01:30,2021-03-01,"WR_Elk035",2021-05-25,"NA"
"2021.05.26 00:01:30","2021.05.26 00:00:00","2021.05.26 00:01:30","Succeeded",43.583579,-109.120975,"12T",4827339,651700,7.5,"",2021-05-25 18:01:43,1,"","","No",NA,"708502A",2021-05-25 18:01:30,2021-03-01,"WR_Elk035",2021-05-26,"NA"
"2021.05.27 00:01:30","2021.05.27 00:00:00","2021.05.27 00:01:30","Succeeded",43.602977,-109.114451,"12T",4829505,652178,7.5,"",2021-05-26 18:01:34,1,"","","No",NA,"708502A",2021-05-26 18:01:30,2021-03-01,"WR_Elk035",2021-05-27,"NA"
"2021.05.28 00:01:30","2021.05.28 00:00:00","2021.05.28 00:01:30","Succeeded",43.600745,-109.104495,"12T",4829276,652987,7.5,"",2021-05-27 18:01:08,1,"","","No",NA,"708502A",2021-05-27 18:01:30,2021-03-01,"WR_Elk035",2021-05-28,"NA"
"2021.05.29 00:00:30","2021.05.29 00:00:00","2021.05.29 00:00:30","Succeeded",43.562636,-109.166293,"12T",4824931,648093,7.5,"",2021-05-28 18:00:50,1,"","","No",NA,"708502A",2021-05-28 18:00:30,2021-03-01,"WR_Elk035",2021-05-29,"NA"
"2021.05.30 00:00:30","2021.05.30 00:00:00","2021.05.30 00:00:30","Succeeded",43.560662,-109.165177,"12T",4824714,648188,7.5,"",2021-05-29 18:09:47,1,"","","No",NA,"708502A",2021-05-29 18:00:30,2021-03-01,"WR_Elk035",2021-05-30,"NA"
"2021.05.31 00:01:30","2021.05.31 00:00:00","2021.05.31 00:01:30","Succeeded",43.559375,-109.166121,"12T",4824569,648115,7.5,"",2021-05-30 18:01:35,1,"","","No",NA,"708502A",2021-05-30 18:01:30,2021-03-01,"WR_Elk035",2021-05-31,"NA"
"2021.06.01 00:00:30","2021.06.01 00:00:00","2021.06.01 00:00:30","Succeeded",43.558774,-109.166036,"12T",4824503,648123,7.5,"",2021-05-31 18:00:40,1,"","","No",NA,"708502A",2021-05-31 18:00:30,2021-03-01,"WR_Elk035",2021-06-01,"NA"
"2021.06.02 00:00:30","2021.06.02 00:00:00","2021.06.02 00:00:30","Succeeded",43.554997,-109.160714,"12T",4824093,648562,7.5,"",2021-06-01 18:00:50,1,"","","No",NA,"708502A",2021-06-01 18:00:30,2021-03-01,"WR_Elk035",2021-06-02,"NA"
"2021.06.03 00:00:30","2021.06.03 00:00:00","2021.06.03 00:00:30","Succeeded",43.563323,-109.16286,"12T",4825014,648368,7.5,"",2021-06-02 18:00:39,1,"","","No",NA,"708502A",2021-06-02 18:00:30,2021-03-01,"WR_Elk035",2021-06-03,"NA"
"2021.06.04 00:01:30","2021.06.04 00:00:00","2021.06.04 00:01:30","Succeeded",43.563323,-109.164577,"12T",4825010,648230,7.5,"",2021-06-03 18:01:17,1,"","","No",NA,"708502A",2021-06-03 18:01:30,2021-03-01,"WR_Elk035",2021-06-04,"NA"
"2021.06.05 00:01:30","2021.06.05 00:00:00","2021.06.05 00:01:30","Succeeded",43.561091,-109.169641,"12T",4824754,647826,37.5,"",2021-06-04 18:18:01,1,"","","No",NA,"708502A",2021-06-04 18:01:30,2021-03-01,"WR_Elk035",2021-06-05,"NA"
"2021.06.06 00:01:30","2021.06.06 00:00:00","2021.06.06 00:01:30","Succeeded",43.563323,-109.166293,"12T",4825007,648091,7.5,"",2021-06-05 18:01:53,1,"","","No",NA,"708502A",2021-06-05 18:01:30,2021-03-01,"WR_Elk035",2021-06-06,"NA"
"2021.06.07 00:01:30","2021.06.07 00:00:00","2021.06.07 00:01:30","Succeeded",43.562722,-109.165349,"12T",4824942,648169,22.5,"",2021-06-06 18:02:00,1,"","","No",NA,"708502A",2021-06-06 18:01:30,2021-03-01,"WR_Elk035",2021-06-07,"NA"
"2021.06.08 00:00:30","2021.06.08 00:00:00","2021.06.08 00:00:30","Succeeded",43.560233,-109.165778,"12T",4824665,648140,7.5,"",2021-06-07 18:00:53,1,"","","No",NA,"708502A",2021-06-07 18:00:30,2021-03-01,"WR_Elk035",2021-06-08,"NA"
"2021.06.09 00:01:30","2021.06.09 00:00:00","2021.06.09 00:01:30","Succeeded",43.558774,-109.16595,"12T",4824503,648130,37.5,"",2021-06-08 18:01:32,1,"","","No",NA,"708502A",2021-06-08 18:01:30,2021-03-01,"WR_Elk035",2021-06-09,"NA"
"2021.06.10 00:01:30","2021.06.10 00:00:00","2021.06.10 00:01:30","Succeeded",43.560491,-109.167495,"12T",4824691,648001,7.5,"",2021-06-09 18:01:10,1,"","","No",NA,"708502A",2021-06-09 18:01:30,2021-03-01,"WR_Elk035",2021-06-10,"NA"
"2021.06.11 00:02:30","2021.06.11 00:00:00","2021.06.11 00:02:30","Succeeded",43.55165,-109.161229,"12T",4823720,648529,7.5,"",2021-06-10 18:02:06,1,"","","No",NA,"708502A",2021-06-10 18:02:30,2021-03-01,"WR_Elk035",2021-06-11,"NA"
"2021.06.12 00:00:30","2021.06.12 00:00:00","2021.06.12 00:00:30","Succeeded",43.54959,-109.159856,"12T",4823494,648645,7.5,"",2021-06-11 18:00:43,1,"","","No",NA,"708502A",2021-06-11 18:00:30,2021-03-01,"WR_Elk035",2021-06-12,"NA"
"2021.06.13 00:01:30","2021.06.13 00:00:00","2021.06.13 00:01:30","Succeeded",43.541951,-109.153848,"12T",4822656,649149,7.5,"",2021-06-12 18:01:15,1,"","","No",NA,"708502A",2021-06-12 18:01:30,2021-03-01,"WR_Elk035",2021-06-13,"NA"
"2021.06.14 00:00:30","2021.06.14 00:00:00","2021.06.14 00:00:30","Succeeded",43.556199,-109.160457,"12T",4824227,648580,7.5,"",2021-06-13 18:00:39,1,"","","No",NA,"708502A",2021-06-13 18:00:30,2021-03-01,"WR_Elk035",2021-06-14,"NA"
"2021.06.15 00:01:30","2021.06.15 00:00:00","2021.06.15 00:01:30","Succeeded",43.564954,-109.157195,"12T",4825205,648822,7.5,"",2021-06-14 18:10:35,1,"","","No",NA,"708502A",2021-06-14 18:01:30,2021-03-01,"WR_Elk035",2021-06-15,"NA"
"2021.06.16 00:00:30","2021.06.16 00:00:00","2021.06.16 00:00:30","Succeeded",43.567185,-109.15977,"12T",4825448,648608,22.5,"",2021-06-15 18:00:51,1,"","","No",NA,"708502A",2021-06-15 18:00:30,2021-03-01,"WR_Elk035",2021-06-16,"NA"
"2021.06.17 00:00:30","2021.06.17 00:00:00","2021.06.17 00:00:30","Succeeded",43.57079,-109.181228,"12T",4825810,646867,7.5,"",2021-06-16 18:00:38,1,"","","No",NA,"708502A",2021-06-16 18:00:30,2021-03-01,"WR_Elk035",2021-06-17,"NA"
"2021.06.18 00:02:30","2021.06.18 00:00:00","2021.06.18 00:02:30","Succeeded",43.577485,-109.166207,"12T",4826580,648063,7.5,"",2021-06-17 18:02:31,1,"","","No",NA,"708502A",2021-06-17 18:02:30,2021-03-01,"WR_Elk035",2021-06-18,"NA"
"2021.06.19 00:01:30","2021.06.19 00:00:00","2021.06.19 00:01:30","Succeeded",43.568559,-109.161487,"12T",4825597,648466,7.5,"",2021-06-18 18:01:03,1,"","","No",NA,"708502A",2021-06-18 18:01:30,2021-03-01,"WR_Elk035",2021-06-19,"NA"
"2021.06.20 00:00:30","2021.06.20 00:00:00","2021.06.20 00:00:30","Succeeded",43.554311,-109.145007,"12T",4824045,649833,22.5,"",2021-06-19 18:09:59,1,"","","No",NA,"708502A",2021-06-19 18:00:30,2021-03-01,"WR_Elk035",2021-06-20,"NA"
"2021.06.21 00:01:30","2021.06.21 00:00:00","2021.06.21 00:01:30","Succeeded",43.567443,-109.145608,"12T",4825502,649751,7.5,"",2021-06-20 18:01:58,1,"","","No",NA,"708502A",2021-06-20 18:01:30,2021-03-01,"WR_Elk035",2021-06-21,"NA"
"2021.06.22 00:01:30","2021.06.22 00:00:00","2021.06.22 00:01:30","Succeeded",43.56873,-109.150672,"12T",4825636,649339,52.5,"",2021-06-21 18:10:40,1,"","","No",NA,"708502A",2021-06-21 18:01:30,2021-03-01,"WR_Elk035",2021-06-22,"NA"
"2021.06.23 00:01:30","2021.06.23 00:00:00","2021.06.23 00:01:30","Succeeded",43.563237,-109.167666,"12T",4824995,647980,7.5,"",2021-06-22 18:01:56,1,"","","No",NA,"708502A",2021-06-22 18:01:30,2021-03-01,"WR_Elk035",2021-06-23,"NA"
"2021.06.24 00:01:30","2021.06.24 00:00:00","2021.06.24 00:01:30","Succeeded",43.572679,-109.158397,"12T",4826061,648706,22.5,"",2021-06-23 18:01:27,1,"","","No",NA,"708502A",2021-06-23 18:01:30,2021-03-01,"WR_Elk035",2021-06-24,"NA"
"2021.06.25 00:00:30","2021.06.25 00:00:00","2021.06.25 00:00:30","Succeeded",43.571906,-109.156423,"12T",4825978,648867,22.5,"",2021-06-24 18:00:58,1,"","","No",NA,"708502A",2021-06-24 18:00:30,2021-03-01,"WR_Elk035",2021-06-25,"NA"
"2021.06.26 00:00:30","2021.06.26 00:00:00","2021.06.26 00:00:30","Succeeded",43.565125,-109.166293,"12T",4825208,648087,7.5,"",2021-06-25 18:00:55,1,"","","No",NA,"708502A",2021-06-25 18:00:30,2021-03-01,"WR_Elk035",2021-06-26,"NA"
"2021.06.27 00:01:30","2021.06.27 00:00:00","2021.06.27 00:01:30","Succeeded",43.568988,-109.151788,"12T",4825662,649249,22.5,"",2021-06-26 18:10:28,1,"","","No",NA,"708502A",2021-06-26 18:01:30,2021-03-01,"WR_Elk035",2021-06-27,"NA"
"2021.06.28 00:00:30","2021.06.28 00:00:00","2021.06.28 00:00:30","Succeeded",43.575168,-109.192557,"12T",4826276,645941,7.5,"",2021-06-27 18:01:00,1,"","","No",NA,"708502A",2021-06-27 18:00:30,2021-03-01,"WR_Elk035",2021-06-28,"NA"
"2021.06.29 00:00:30","2021.06.29 00:00:00","2021.06.29 00:00:30","Succeeded",43.574481,-109.190412,"12T",4826204,646116,7.5,"",2021-06-28 18:00:38,1,"","","No",NA,"708502A",2021-06-28 18:00:30,2021-03-01,"WR_Elk035",2021-06-29,"NA"
"2021.06.30 00:01:30","2021.06.30 00:00:00","2021.06.30 00:01:30","Succeeded",43.571305,-109.203801,"12T",4825828,645043,7.5,"",2021-06-29 18:01:03,1,"","","No",NA,"708502A",2021-06-29 18:01:30,2021-03-01,"WR_Elk035",2021-06-30,"NA"
"2021.07.01 00:01:30","2021.07.01 00:00:00","2021.07.01 00:01:30","Succeeded",43.545384,-109.146981,"12T",4823050,649695,7.5,"",2021-06-30 18:01:08,1,"","","No",NA,"708502A",2021-06-30 18:01:30,2021-03-01,"WR_Elk035",2021-07-01,"NA"
"2021.07.02 00:02:30","2021.07.02 00:00:00","2021.07.02 00:02:30","Succeeded",43.550191,-109.171615,"12T",4823539,647693,37.5,"",2021-07-01 18:02:33,1,"","","No",NA,"708502A",2021-07-01 18:02:30,2021-03-01,"WR_Elk035",2021-07-02,"NA"
"2021.07.03 00:01:30","2021.07.03 00:00:00","2021.07.03 00:01:30","Succeeded",43.573794,-109.204831,"12T",4826102,644954,7.5,"",2021-07-02 18:01:38,1,"","","No",NA,"708502A",2021-07-02 18:01:30,2021-03-01,"WR_Elk035",2021-07-03,"NA"
"2021.07.04 00:01:30","2021.07.04 00:00:00","2021.07.04 00:01:30","Succeeded",43.575082,-109.203458,"12T",4826248,645061,22.5,"",2021-07-03 18:10:23,1,"","","No",NA,"708502A",2021-07-03 18:01:30,2021-03-01,"WR_Elk035",2021-07-04,"NA"
"2021.07.05 00:00:30","2021.07.05 00:00:00","2021.07.05 00:00:30","Succeeded",43.575168,-109.200025,"12T",4826263,645338,7.5,"",2021-07-04 18:00:48,1,"","","No",NA,"708502A",2021-07-04 18:00:30,2021-03-01,"WR_Elk035",2021-07-05,"NA"
"2021.07.06 00:01:30","2021.07.06 00:00:00","2021.07.06 00:01:30","Succeeded",43.56976,-109.217191,"12T",4825633,643965,7.5,"",2021-07-05 18:01:57,1,"","","No",NA,"708502A",2021-07-05 18:01:30,2021-03-01,"WR_Elk035",2021-07-06,"NA"
"2021.07.07 00:00:30","2021.07.07 00:00:00","2021.07.07 00:00:30","Succeeded",43.571048,-109.211783,"12T",4825785,644399,7.5,"",2021-07-06 18:00:39,1,"","","No",NA,"708502A",2021-07-06 18:00:30,2021-03-01,"WR_Elk035",2021-07-07,"NA"
"2021.07.08 00:00:30","2021.07.08 00:00:00","2021.07.08 00:00:30","Succeeded",43.633447,-109.206977,"12T",4832724,644637,7.5,"",2021-07-07 18:00:42,1,"","","No",NA,"708502A",2021-07-07 18:00:30,2021-03-01,"WR_Elk035",2021-07-08,"NA"
"2021.07.09 00:01:30","2021.07.09 00:00:00","2021.07.09 00:01:30","Succeeded",43.657479,-109.202943,"12T",4835400,644905,22.5,"",2021-07-08 18:01:02,1,"","","No",NA,"708502A",2021-07-08 18:01:30,2021-03-01,"WR_Elk035",2021-07-09,"NA"
"2021.07.10 00:01:30","2021.07.10 00:00:00","2021.07.10 00:01:30","Succeeded",43.660998,-109.201398,"12T",4835793,645021,22.5,"",2021-07-09 18:01:02,1,"","","No",NA,"708502A",2021-07-09 18:01:30,2021-03-01,"WR_Elk035",2021-07-10,"NA"
"2021.07.11 00:01:30","2021.07.11 00:00:00","2021.07.11 00:01:30","Succeeded",43.666234,-109.205689,"12T",4836368,644662,7.5,"",2021-07-10 18:01:44,1,"","","No",NA,"708502A",2021-07-10 18:01:30,2021-03-01,"WR_Elk035",2021-07-11,"NA"
"2021.07.12 00:00:30","2021.07.12 00:00:00","2021.07.12 00:00:30","Succeeded",43.677993,-109.199853,"12T",4837684,645105,7.5,"",2021-07-11 18:00:39,1,"","","No",NA,"708502A",2021-07-11 18:00:30,2021-03-01,"WR_Elk035",2021-07-12,"NA"
"2021.07.13 00:00:30","2021.07.13 00:00:00","2021.07.13 00:00:30","Succeeded",43.68031,-109.2026,"12T",4837936,644878,7.5,"",2021-07-12 18:00:38,1,"","","No",NA,"708502A",2021-07-12 18:00:30,2021-03-01,"WR_Elk035",2021-07-13,"NA"
"2021.07.14 00:01:30","2021.07.14 00:00:00","2021.07.14 00:01:30","Succeeded",43.692927,-109.223371,"12T",4839301,643173,22.5,"",2021-07-13 18:01:32,1,"","","No",NA,"708502A",2021-07-13 18:01:30,2021-03-01,"WR_Elk035",2021-07-14,"NA"
"2021.07.15 00:01:30","2021.07.15 00:00:00","2021.07.15 00:01:30","Succeeded",43.68855,-109.222426,"12T",4838817,643260,7.5,"",2021-07-14 18:01:34,1,"","","No",NA,"708502A",2021-07-14 18:01:30,2021-03-01,"WR_Elk035",2021-07-15,"NA"
"2021.03.02 00:01:30","2021.03.02 00:00:00","2021.03.02 00:01:30","Succeeded",43.584094,-109.092565,"12T",4827448,653993,37.5,"",2021-03-01 17:01:32,1,"","","No",NA,"708503A",2021-03-01 17:01:30,2021-03-01,"WR_Elk036",2021-03-02,"NA"
"2021.03.03 00:01:30","2021.03.03 00:00:00","2021.03.03 00:01:30","Succeeded",43.574224,-109.091535,"12T",4826354,654101,22.5,"",2021-03-02 17:01:05,1,"","","No",NA,"708503A",2021-03-02 17:01:30,2021-03-01,"WR_Elk036",2021-03-03,"NA"
"2021.03.04 00:01:30","2021.03.04 00:00:00","2021.03.04 00:01:30","Succeeded",43.572249,-109.098229,"12T",4826122,653565,7.5,"",2021-03-03 17:01:39,1,"","","No",NA,"708503A",2021-03-03 17:01:30,2021-03-01,"WR_Elk036",2021-03-04,"NA"
"2021.03.05 00:01:30","2021.03.05 00:00:00","2021.03.05 00:01:30","Succeeded",43.579631,-109.077115,"12T",4826981,655251,7.5,"",2021-03-04 17:01:33,1,"","","No",NA,"708503A",2021-03-04 17:01:30,2021-03-01,"WR_Elk036",2021-03-05,"NA"
"2021.03.06 00:02:30","2021.03.06 00:00:00","2021.03.06 00:02:30","Succeeded",43.576112,-109.089131,"12T",4826568,654290,7.5,"",2021-03-05 17:02:51,1,"","","No",NA,"708503A",2021-03-05 17:02:30,2021-03-01,"WR_Elk036",2021-03-06,"NA"
